                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    192,                0.38119,                0.26998,                      0,                0.28078,                0.81704,                0.99979,                      1,                  0.995,                0.95451,                0.99979,                      1,                  0.995,                0.98239,                0.35581,                0.17302,                      0,                0.19162,                0.79013,              0.0062182,              0.0062182,              0.0062182
                    193,                0.38073,                0.25885,                      0,                0.27748,                0.81806,                0.99979,                      1,                  0.995,                0.95344,                0.99979,                      1,                  0.995,                0.98347,                0.34795,                0.17311,                      0,                0.18814,                0.78795,              0.0061984,              0.0061984,              0.0061984
                    194,                0.39188,                  0.273,                      0,                0.28339,                0.81921,                0.99978,                      1,                  0.995,                0.94873,                0.99978,                      1,                  0.995,                0.98395,                0.34965,                0.17023,                      0,                0.19128,                0.78748,              0.0061786,              0.0061786,              0.0061786
                    195,                0.38605,                0.25227,                      0,                0.28069,                0.81812,                0.99979,                      1,                  0.995,                0.95036,                0.99979,                      1,                  0.995,                0.98413,                0.35253,                0.16879,                      0,                0.19056,                0.78801,              0.0061588,              0.0061588,              0.0061588
                    196,                0.37486,                 0.2372,                      0,                0.27264,                0.81503,                0.99978,                      1,                  0.995,                0.95061,                0.99978,                      1,                  0.995,                0.98387,                0.35185,                0.16719,                      0,                0.19527,                0.78834,               0.006139,               0.006139,               0.006139
                    197,                0.38158,                0.25768,                      0,                0.28062,                0.81207,                0.99979,                      1,                  0.995,                  0.952,                0.99979,                      1,                  0.995,                0.98359,                0.34847,                0.16708,                      0,                0.18777,                0.78787,              0.0061192,              0.0061192,              0.0061192
                    198,                0.37795,                 0.2581,                      0,                0.27747,                0.81557,                0.99979,                      1,                  0.995,                0.95608,                0.99979,                      1,                  0.995,                 0.9857,                0.34284,                0.16573,                      0,                0.18894,                0.78721,              0.0060994,              0.0060994,              0.0060994
                    199,                0.37608,                0.24801,                      0,                0.27651,                0.81406,                0.99979,                      1,                  0.995,                0.95304,                0.99979,                      1,                  0.995,                0.98631,                0.34149,                0.16492,                      0,                0.18652,                0.78791,              0.0060796,              0.0060796,              0.0060796
                    200,                0.38132,                0.25295,                      0,                0.28149,                0.81935,                0.99979,                      1,                  0.995,                0.95232,                0.99979,                      1,                  0.995,                0.98599,                0.34098,                0.16661,                      0,                0.18659,                 0.7877,              0.0060598,              0.0060598,              0.0060598
                    201,                0.37356,                0.24572,                      0,                0.27231,                 0.8151,                 0.9998,                      1,                  0.995,                0.95219,                 0.9998,                      1,                  0.995,                  0.984,                0.34677,                 0.1685,                      0,                0.18943,                0.78787,                0.00604,                0.00604,                0.00604
                    202,                0.37484,                 0.2452,                      0,                0.27368,                0.81331,                 0.9998,                      1,                  0.995,                0.94967,                 0.9998,                      1,                  0.995,                0.98267,                0.36061,                0.17563,                      0,                 0.1886,                0.79171,              0.0060202,              0.0060202,              0.0060202
                    203,                0.37224,                0.24122,                      0,                0.27451,                0.81287,                 0.9998,                      1,                  0.995,                0.94921,                 0.9998,                      1,                  0.995,                0.98421,                0.35676,                0.17187,                      0,                0.18783,                0.79048,              0.0060004,              0.0060004,              0.0060004
                    204,                0.37077,                0.24658,                      0,                0.27205,                0.81397,                0.99979,                      1,                  0.995,                0.94764,                0.99979,                      1,                  0.995,                0.98389,                0.35793,                0.16879,                      0,                0.19276,                0.78933,              0.0059806,              0.0059806,              0.0059806
                    205,                0.37269,                0.25815,                      0,                0.27981,                 0.8116,                0.99979,                      1,                  0.995,                0.94697,                0.99979,                      1,                  0.995,                0.98526,                 0.3598,                0.16896,                      0,                0.19044,                0.78944,              0.0059608,              0.0059608,              0.0059608
                    206,                0.37032,                0.24004,                      0,                 0.2771,                0.81654,                0.99978,                      1,                  0.995,                0.95038,                0.99978,                      1,                  0.995,                 0.9859,                0.35734,                0.16957,                      0,                 0.1887,                0.78911,               0.005941,               0.005941,               0.005941
                    207,                 0.3757,                0.25128,                      0,                0.27674,                0.81917,                 0.9998,                      1,                  0.995,                 0.9507,                 0.9998,                      1,                  0.995,                 0.9855,                0.36103,                0.16827,                      0,                0.19001,                 0.7882,              0.0059212,              0.0059212,              0.0059212
                    208,                0.37743,                 0.2638,                      0,                0.27517,                0.82013,                0.99979,                      1,                  0.995,                 0.9487,                0.99979,                      1,                  0.995,                0.98525,                0.35794,                0.16828,                      0,                0.18623,                0.78811,              0.0059014,              0.0059014,              0.0059014
                    209,                0.36764,                0.23339,                      0,                0.26692,                 0.8151,                0.99979,                      1,                  0.995,                0.94975,                0.99979,                      1,                  0.995,                0.98419,                0.35735,                0.16959,                      0,                0.18554,                0.78996,              0.0058816,              0.0058816,              0.0058816
                    210,                0.36983,                0.23763,                      0,                0.27431,                0.81295,                0.99977,                      1,                  0.995,                0.94859,                0.99977,                      1,                  0.995,                0.98446,                0.35938,                0.16816,                      0,                0.18581,                0.79038,              0.0058618,              0.0058618,              0.0058618
                    211,                0.37531,                0.23984,                      0,                0.27742,                0.81563,                0.99978,                      1,                  0.995,                0.95158,                0.99978,                      1,                  0.995,                 0.9852,                0.36035,                0.16867,                      0,                0.18803,                0.79085,               0.005842,               0.005842,               0.005842
                    212,                0.37375,                0.22668,                      0,                0.27356,                0.81519,                0.99979,                      1,                  0.995,                0.95132,                0.99979,                      1,                  0.995,                0.98549,                0.35904,                0.16795,                      0,                 0.1865,                 0.7919,              0.0058222,              0.0058222,              0.0058222
                    213,                 0.3661,                0.23676,                      0,                 0.2692,                 0.8129,                0.99966,                      1,                  0.995,                0.95067,                0.99966,                      1,                  0.995,                0.98535,                0.35354,                  0.167,                      0,                0.18702,                 0.7914,              0.0058024,              0.0058024,              0.0058024
                    214,                  0.366,                0.24147,                      0,                0.27346,                0.81808,                0.99965,                      1,                  0.995,                0.95246,                0.99965,                      1,                  0.995,                0.98396,                0.35485,                0.16984,                      0,                 0.1856,                0.79182,              0.0057826,              0.0057826,              0.0057826
                    215,                0.36627,                 0.2476,                      0,                0.26866,                0.81479,                0.99979,                      1,                  0.995,                0.95269,                0.99979,                      1,                  0.995,                0.98455,                0.35876,                0.17119,                      0,                0.18479,                0.79261,              0.0057628,              0.0057628,              0.0057628
                    216,                0.35664,                0.23257,                      0,                0.26362,                 0.8082,                0.99979,                      1,                  0.995,                0.95456,                0.99979,                      1,                  0.995,                0.98451,                0.35704,                 0.1714,                      0,                0.18414,                0.79231,               0.005743,               0.005743,               0.005743
                    217,                0.37097,                0.23438,                      0,                0.26696,                 0.8151,                0.99979,                      1,                  0.995,                0.95359,                0.99979,                      1,                  0.995,                0.98223,                0.35258,                0.17175,                      0,                0.18229,                0.79094,              0.0057232,              0.0057232,              0.0057232
                    218,                0.36757,                0.25279,                      0,                 0.2677,                 0.8134,                0.99979,                      1,                  0.995,                0.95404,                0.99979,                      1,                  0.995,                0.98254,                0.35403,                0.17566,                      0,                0.18141,                0.79158,              0.0057034,              0.0057034,              0.0057034
                    219,                0.35958,                0.24136,                      0,                0.26573,                0.81434,                0.99979,                      1,                  0.995,                0.95576,                0.99979,                      1,                  0.995,                0.98364,                 0.3516,                0.17641,                      0,                0.17983,                0.78994,              0.0056836,              0.0056836,              0.0056836
                    220,                0.35802,                0.23068,                      0,                  0.266,                0.81497,                0.99978,                      1,                  0.995,                 0.9533,                0.99978,                      1,                  0.995,                 0.9829,                0.34836,                0.17204,                      0,                 0.1821,                0.78959,              0.0056638,              0.0056638,              0.0056638
                    221,                0.36602,                0.23237,                      0,                 0.2693,                0.81634,                0.99976,                      1,                  0.995,                0.95737,                0.99976,                      1,                  0.995,                0.98407,                0.34956,                0.16684,                      0,                0.18069,                0.78873,               0.005644,               0.005644,               0.005644
                    222,                0.35739,                0.23391,                      0,                0.26566,                0.81395,                0.99973,                      1,                  0.995,                0.95732,                0.99973,                      1,                  0.995,                0.98395,                0.34812,                 0.1658,                      0,                0.18371,                0.78849,              0.0056242,              0.0056242,              0.0056242
                    223,                0.36582,                0.23122,                      0,                0.26929,                0.81562,                0.99974,                      1,                  0.995,                0.95848,                0.99974,                      1,                  0.995,                0.98426,                0.34072,                0.16385,                      0,                 0.1807,                 0.7881,              0.0056044,              0.0056044,              0.0056044
                    224,                0.36362,                0.23761,                      0,                0.26689,                0.81732,                0.99977,                      1,                  0.995,                0.95832,                0.99977,                      1,                  0.995,                0.98397,                0.34109,                0.16267,                      0,                0.17995,                0.78856,              0.0055846,              0.0055846,              0.0055846
                    225,                0.36486,                0.23625,                      0,                0.26934,                 0.8163,                0.99977,                      1,                  0.995,                0.95769,                0.99977,                      1,                  0.995,                0.98328,                0.34196,                 0.1624,                      0,                0.18057,                0.78792,              0.0055648,              0.0055648,              0.0055648
                    226,                0.35837,                0.25373,                      0,                0.26415,                0.81186,                0.99977,                      1,                  0.995,                0.95647,                0.99977,                      1,                  0.995,                0.98375,                0.34061,                0.16421,                      0,                0.17927,                0.78815,               0.005545,               0.005545,               0.005545
                    227,                0.36193,                0.23334,                      0,                0.26658,                  0.813,                0.99977,                      1,                  0.995,                0.95491,                0.99977,                      1,                  0.995,                0.98332,                0.34081,                0.16589,                      0,                0.17968,                0.78774,              0.0055252,              0.0055252,              0.0055252
                    228,                0.35698,                0.23617,                      0,                0.26463,                0.81037,                0.99978,                      1,                  0.995,                0.95377,                0.99978,                      1,                  0.995,                0.98594,                0.34496,                0.16765,                      0,                 0.1807,                0.78981,              0.0055054,              0.0055054,              0.0055054
                    229,                0.35918,                0.22885,                      0,                0.26445,                0.81608,                0.99978,                      1,                  0.995,                 0.9498,                0.99978,                      1,                  0.995,                0.98479,                0.34668,                0.16994,                      0,                0.18319,                0.79267,              0.0054856,              0.0054856,              0.0054856
                    230,                0.35367,                0.23044,                      0,                0.25962,                0.81379,                0.99978,                      1,                  0.995,                0.95052,                0.99978,                      1,                  0.995,                0.98463,                0.34817,                0.17021,                      0,                0.18229,                0.79444,              0.0054658,              0.0054658,              0.0054658
                    231,                0.35967,                0.23598,                      0,                0.26395,                0.81086,                0.99979,                      1,                  0.995,                0.95408,                0.99979,                      1,                  0.995,                 0.9847,                0.34695,                0.16843,                      0,                0.18131,                0.79506,               0.005446,               0.005446,               0.005446
                    232,                0.35888,                 0.2433,                      0,                0.26319,                0.81346,                 0.9998,                      1,                  0.995,                0.95437,                 0.9998,                      1,                  0.995,                0.98636,                0.34466,                0.16301,                      0,                 0.1791,                 0.7915,              0.0054262,              0.0054262,              0.0054262
                    233,                0.35688,                0.22539,                      0,                0.26244,                0.81491,                 0.9998,                      1,                  0.995,                0.95093,                 0.9998,                      1,                  0.995,                0.98489,                 0.3411,                0.16274,                      0,                0.17874,                0.79092,              0.0054064,              0.0054064,              0.0054064
                    234,                0.35165,                0.21922,                      0,                0.26003,                0.81122,                 0.9998,                      1,                  0.995,                0.95365,                 0.9998,                      1,                  0.995,                0.98542,                0.33837,                0.15991,                      0,                0.17794,                0.78986,              0.0053866,              0.0053866,              0.0053866
                    235,                0.35893,                0.23549,                      0,                0.26191,                0.81042,                 0.9998,                      1,                  0.995,                0.95126,                 0.9998,                      1,                  0.995,                0.98583,                0.33853,                0.15916,                      0,                0.17655,                0.79044,              0.0053668,              0.0053668,              0.0053668
                    236,                0.35405,                0.21948,                      0,                0.25941,                 0.8101,                 0.9998,                      1,                  0.995,                0.95133,                 0.9998,                      1,                  0.995,                0.98588,                0.33726,                0.15917,                      0,                0.17499,                0.79047,               0.005347,               0.005347,               0.005347
                    237,                0.35329,                0.23275,                      0,                0.26434,                0.81286,                 0.9998,                      1,                  0.995,                0.95305,                 0.9998,                      1,                  0.995,                0.98597,                0.33718,                0.15804,                      0,                0.17511,                0.78985,              0.0053272,              0.0053272,              0.0053272
                    238,                 0.3543,                0.22441,                      0,                0.26189,                0.81674,                 0.9998,                      1,                  0.995,                0.95296,                 0.9998,                      1,                  0.995,                0.98517,                0.33814,                0.15824,                      0,                0.17655,                0.79001,              0.0053074,              0.0053074,              0.0053074
                    239,                0.35115,                0.22068,                      0,                0.25906,                0.81016,                 0.9998,                      1,                  0.995,                0.95374,                 0.9998,                      1,                  0.995,                0.98555,                0.34158,                0.15692,                      0,                0.17833,                0.78918,              0.0052876,              0.0052876,              0.0052876
                    240,                0.35917,                0.22883,                      0,                0.26156,                0.81872,                 0.9998,                      1,                  0.995,                0.95425,                 0.9998,                      1,                  0.995,                0.98554,                0.34055,                0.15601,                      0,                0.17699,                0.78923,              0.0052678,              0.0052678,              0.0052678
                    241,                 0.3521,                 0.2206,                      0,                0.25848,                0.81257,                0.99977,                      1,                  0.995,                0.95282,                0.99977,                      1,                  0.995,                0.98492,                0.34055,                0.15491,                      0,                0.17577,                0.78847,               0.005248,               0.005248,               0.005248
                    242,                0.35147,                 0.2265,                      0,                0.25849,                0.81076,                0.99972,                      1,                  0.995,                0.95404,                0.99972,                      1,                  0.995,                0.98605,                0.34328,                0.15558,                      0,                 0.1741,                0.78894,              0.0052282,              0.0052282,              0.0052282
                    243,                0.35002,                 0.2253,                      0,                0.25468,                0.81067,                0.99974,                      1,                  0.995,                0.95487,                0.99974,                      1,                  0.995,                0.98617,                0.34185,                0.15499,                      0,                0.17531,                0.78842,              0.0052084,              0.0052084,              0.0052084
                    244,                0.35197,                0.22777,                      0,                0.25938,                0.80982,                0.99977,                      1,                  0.995,                0.95085,                0.99977,                      1,                  0.995,                 0.9863,                 0.3441,                0.15547,                      0,                0.17598,                0.78884,              0.0051886,              0.0051886,              0.0051886
                    245,                0.34584,                0.21282,                      0,                0.25624,                0.81243,                0.99975,                      1,                  0.995,                0.95281,                0.99975,                      1,                  0.995,                0.98663,                0.34496,                0.15579,                      0,                0.17652,                0.78881,              0.0051688,              0.0051688,              0.0051688
                    246,                0.35159,                0.22008,                      0,                0.25775,                 0.8109,                0.99974,                      1,                  0.995,                0.95187,                0.99974,                      1,                  0.995,                0.98562,                0.34715,                0.15528,                      0,                0.17856,                0.78912,               0.005149,               0.005149,               0.005149
                    247,                0.34902,                0.22129,                      0,                0.25585,                 0.8119,                0.99976,                      1,                  0.995,                 0.9532,                0.99976,                      1,                  0.995,                0.98692,                0.34752,                0.15349,                      0,                0.17922,                0.78892,              0.0051292,              0.0051292,              0.0051292
                    248,                0.35545,                0.22373,                      0,                0.25892,                0.81139,                0.99976,                      1,                  0.995,                0.95314,                0.99976,                      1,                  0.995,                0.98712,                0.34615,                0.15339,                      0,                0.17411,                0.78823,              0.0051094,              0.0051094,              0.0051094
                    249,                0.34014,                0.21244,                      0,                0.25256,                0.81172,                0.99978,                      1,                  0.995,                0.95458,                0.99978,                      1,                  0.995,                 0.9872,                0.34523,                0.15302,                      0,                0.17559,                0.78738,              0.0050896,              0.0050896,              0.0050896
                    250,                0.35194,                0.21622,                      0,                0.25663,                0.81271,                0.99978,                      1,                  0.995,                0.95575,                0.99978,                      1,                  0.995,                 0.9867,                0.34349,                0.15287,                      0,                0.17584,                 0.7871,              0.0050698,              0.0050698,              0.0050698
                    251,                0.34819,                0.22389,                      0,                0.25496,                0.81186,                0.99978,                      1,                  0.995,                0.95797,                0.99978,                      1,                  0.995,                0.98728,                0.34036,                0.15309,                      0,                0.17362,                0.78708,                0.00505,                0.00505,                0.00505
                    252,                0.34718,                0.21799,                      0,                0.25529,                0.81158,                0.99978,                      1,                  0.995,                0.95606,                0.99978,                      1,                  0.995,                0.98708,                0.34311,                0.15384,                      0,                0.17858,                0.78851,              0.0050302,              0.0050302,              0.0050302
                    253,                0.34301,                0.21122,                      0,                0.25485,                0.80976,                0.99979,                      1,                  0.995,                0.95734,                0.99979,                      1,                  0.995,                0.98636,                0.34308,                0.15401,                      0,                0.17821,                0.78873,              0.0050104,              0.0050104,              0.0050104
                    254,                0.34088,                0.21158,                      0,                0.25074,                0.81215,                 0.9998,                      1,                  0.995,                0.95601,                 0.9998,                      1,                  0.995,                0.98663,                0.34283,                0.15426,                      0,                0.17783,                0.78845,              0.0049906,              0.0049906,              0.0049906
                    255,                0.35048,                0.21922,                      0,                0.25481,                0.81338,                0.99979,                      1,                  0.995,                0.95568,                0.99979,                      1,                  0.995,                0.98584,                0.34478,                0.15406,                      0,                0.17737,                0.78794,              0.0049708,              0.0049708,              0.0049708
                    256,                0.34291,                0.21963,                      0,                0.25559,                0.81207,                 0.9998,                      1,                  0.995,                0.95676,                 0.9998,                      1,                  0.995,                0.98633,                 0.3447,                0.15267,                      0,                0.17792,                0.78771,               0.004951,               0.004951,               0.004951
                    257,                0.34247,                0.22381,                      0,                0.25385,                0.81216,                 0.9998,                      1,                  0.995,                 0.9551,                 0.9998,                      1,                  0.995,                 0.9866,                0.34454,                0.15147,                      0,                 0.1764,                0.78783,              0.0049312,              0.0049312,              0.0049312
                    258,                0.34278,                0.21938,                      0,                0.25138,                0.81228,                0.99979,                      1,                  0.995,                0.95838,                0.99979,                      1,                  0.995,                0.98796,                0.34471,                0.15083,                      0,                0.17672,                 0.7878,              0.0049114,              0.0049114,              0.0049114
                    259,                0.34276,                 0.2147,                      0,                0.25294,                0.81246,                0.99979,                      1,                  0.995,                0.95765,                0.99979,                      1,                  0.995,                0.98857,                0.34483,                 0.1502,                      0,                0.17766,                0.78791,              0.0048916,              0.0048916,              0.0048916
                    260,                0.34655,                0.21177,                      0,                0.25453,                 0.8106,                0.99979,                      1,                  0.995,                0.95592,                0.99979,                      1,                  0.995,                0.98869,                0.34467,                0.14955,                      0,                0.17562,                0.78753,              0.0048718,              0.0048718,              0.0048718
                    261,                0.34596,                0.21155,                      0,                0.25213,                0.81295,                0.99979,                      1,                  0.995,                0.95663,                0.99979,                      1,                  0.995,                0.98809,                0.34563,                0.14794,                      0,                0.17742,                0.78734,               0.004852,               0.004852,               0.004852
                    262,                0.34077,                0.21551,                      0,                0.25136,                0.80977,                0.99979,                      1,                  0.995,                 0.9564,                0.99979,                      1,                  0.995,                0.98935,                0.34567,                0.14749,                      0,                 0.1748,                0.78738,              0.0048322,              0.0048322,              0.0048322
                    263,                0.33532,                0.20212,                      0,                0.24676,                0.80861,                 0.9998,                      1,                  0.995,                0.95578,                 0.9998,                      1,                  0.995,                0.98979,                0.34404,                0.14766,                      0,                0.17415,                0.78762,              0.0048124,              0.0048124,              0.0048124
                    264,                0.34134,                0.20515,                      0,                0.25208,                0.80839,                 0.9998,                      1,                  0.995,                 0.9559,                 0.9998,                      1,                  0.995,                0.98984,                0.34387,                0.14805,                      0,                0.17323,                0.78754,              0.0047926,              0.0047926,              0.0047926
                    265,                0.33677,                0.21461,                      0,                0.25115,                0.80754,                0.99979,                      1,                  0.995,                0.95584,                0.99979,                      1,                  0.995,                0.98993,                0.34266,                0.14782,                      0,                0.17207,                0.78776,              0.0047728,              0.0047728,              0.0047728
                    266,                0.33764,                0.20973,                      0,                0.24996,                0.81098,                0.99979,                      1,                  0.995,                 0.9582,                0.99979,                      1,                  0.995,                0.99004,                0.34322,                0.14766,                      0,                 0.1715,                0.78838,               0.004753,               0.004753,               0.004753
                    267,                0.34085,                 0.1995,                      0,                0.25409,                0.80964,                 0.9998,                      1,                  0.995,                0.96059,                 0.9998,                      1,                  0.995,                0.99007,                0.34125,                0.14767,                      0,                0.16964,                 0.7885,              0.0047332,              0.0047332,              0.0047332
                    268,                0.34218,                0.20542,                      0,                0.25403,                0.81083,                 0.9998,                      1,                  0.995,                0.95899,                 0.9998,                      1,                  0.995,                0.99013,                0.34087,                0.14736,                      0,                0.17127,                0.78873,              0.0047134,              0.0047134,              0.0047134
                    269,                0.33402,                0.19959,                      0,                0.24811,                0.81071,                 0.9998,                      1,                  0.995,                0.95757,                 0.9998,                      1,                  0.995,                0.99033,                0.34066,                0.14709,                      0,                0.17107,                0.78882,              0.0046936,              0.0046936,              0.0046936
                    270,                0.33252,                0.20253,                      0,                0.24561,                0.80672,                 0.9998,                      1,                  0.995,                0.95838,                 0.9998,                      1,                  0.995,                 0.9901,                0.33913,                0.14719,                      0,                0.17031,                0.78886,              0.0046738,              0.0046738,              0.0046738
                    271,                0.33456,                0.20446,                      0,                 0.2471,                0.80801,                0.99979,                      1,                  0.995,                0.95902,                0.99979,                      1,                  0.995,                0.98967,                0.33914,                0.14735,                      0,                 0.1715,                0.78895,               0.004654,               0.004654,               0.004654
                    272,                0.33385,                0.20268,                      0,                0.24981,                0.80859,                0.99979,                      1,                  0.995,                0.95881,                0.99979,                      1,                  0.995,                0.98964,                0.34029,                0.14691,                      0,                0.17067,                0.78849,              0.0046342,              0.0046342,              0.0046342
                    273,                0.33557,                0.20365,                      0,                0.24933,                0.80999,                0.99979,                      1,                  0.995,                0.95894,                0.99979,                      1,                  0.995,                 0.9902,                 0.3407,                0.14592,                      0,                0.17302,                0.78874,              0.0046144,              0.0046144,              0.0046144
                    274,                0.33697,                0.20504,                      0,                0.24984,                 0.8076,                0.99979,                      1,                  0.995,                0.95791,                0.99979,                      1,                  0.995,                0.99021,                0.34032,                0.14474,                      0,                0.17201,                0.78876,              0.0045946,              0.0045946,              0.0045946
                    275,                0.32938,                0.19348,                      0,                0.24417,                0.80659,                0.99979,                      1,                  0.995,                 0.9572,                0.99979,                      1,                  0.995,                 0.9905,                0.34063,                0.14464,                      0,                0.17362,                 0.7891,              0.0045748,              0.0045748,              0.0045748
                    276,                0.33956,                0.21242,                      0,                0.24543,                0.80934,                0.99979,                      1,                  0.995,                0.95859,                0.99979,                      1,                  0.995,                0.99013,                0.34164,                0.14473,                      0,                 0.1726,                0.78905,               0.004555,               0.004555,               0.004555
                    277,                0.32868,                0.20371,                      0,                0.24852,                0.80728,                0.99979,                      1,                  0.995,                0.95746,                0.99979,                      1,                  0.995,                 0.9899,                0.34125,                0.14486,                      0,                 0.1731,                 0.7895,              0.0045352,              0.0045352,              0.0045352
